group_id,root,current_channel_index,raw_l1_sum,rejected_lower_scoring_candidates,parameters_before,parameters_removed,parameters_after,dependency_operation_count,step,reduction_percent
DG030,model.5.conv,49,15.742717742919922,20,2049028,247,2048781,4,893,18.313098812243577
DG030,model.5.conv,27,15.75328254699707,20,2048781,247,2048534,4,894,18.322946943690223
DG030,model.5.conv,84,15.766938209533691,20,2048534,247,2048287,4,895,18.332795075136854
DG030,model.5.conv,52,15.89527702331543,20,2048287,247,2048040,4,896,18.342643206583496
DG030,model.5.conv,17,15.964468002319336,20,2048040,247,2047793,4,897,18.35249133803013
DG030,model.5.conv,26,15.991466522216797,20,2047793,247,2047546,4,898,18.362339469476773
DG026,model.22.m.0.1.ffn.0.conv,48,16.139850616455078,20,2047546,258,2047288,4,899,18.3726261816761
DG028,model.4.cv2.conv,3,16.16938591003418,20,2047288,963,2046325,6,900,18.411021933024728
DG030,model.5.conv,80,13.776481628417969,20,2046325,238,2046087,4,901,18.42051122567372
DG030,model.5.conv,77,14.281599044799805,20,2046087,238,2045849,4,902,18.430000518322707
DG030,model.5.conv,85,14.466743469238281,20,2045849,238,2045611,4,903,18.4394898109717
DG030,model.5.conv,27,14.510496139526367,20,2045611,238,2045373,4,904,18.448979103620687
DG030,model.5.conv,31,14.671924591064453,20,2045373,238,2045135,4,905,18.458468396269666
DG030,model.5.conv,33,14.716550827026367,20,2045135,238,2044897,4,906,18.467957688918656
DG030,model.5.conv,80,14.980582237243652,20,2044897,238,2044659,4,907,18.477446981567645
DG030,model.5.conv,4,15.126704216003418,20,2044659,238,2044421,4,908,18.486936274216635
DG030,model.5.conv,24,15.141382217407227,20,2044421,238,2044183,4,909,18.496425566865625
DG030,model.5.conv,43,15.167854309082031,20,2044183,238,2043945,4,910,18.505914859514615
DG030,model.5.conv,42,15.304258346557617,20,2043945,238,2043707,4,911,18.515404152163594
DG030,model.5.conv,74,15.360509872436523,20,2043707,238,2043469,4,912,18.524893444812584
DG030,model.5.conv,28,15.414922714233398,20,2043469,238,2043231,4,913,18.534382737461573
DG030,model.5.conv,73,15.487059593200684,20,2043231,238,2042993,4,914,18.543872030110563
DG030,model.5.conv,68,15.49005126953125,20,2042993,238,2042755,4,915,18.553361322759553
DG030,model.5.conv,73,15.520238876342773,20,2042755,238,2042517,4,916,18.562850615408532
DG030,model.5.conv,44,15.52814769744873,20,2042517,238,2042279,4,917,18.572339908057522
DG030,model.5.conv,42,15.566791534423828,20,2042279,238,2042041,4,918,18.581829200706512
DG030,model.5.conv,65,15.566933631896973,20,2042041,238,2041803,4,919,18.5913184933555
DG030,model.5.conv,21,15.57256031036377,20,2041803,238,2041565,4,920,18.60080778600449
DG030,model.5.conv,22,15.582708358764648,20,2041565,238,2041327,4,921,18.61029707865348
DG030,model.5.conv,17,15.675518035888672,20,2041327,238,2041089,4,922,18.61978637130246
DG030,model.5.conv,52,15.682577133178711,20,2041089,238,2040851,4,923,18.62927566395145
DG030,model.5.conv,2,15.687110900878906,20,2040851,238,2040613,4,924,18.63876495660044
DG030,model.5.conv,15,15.733686447143555,20,2040613,238,2040375,4,925,18.64825424924943
DG030,model.5.conv,37,15.868062973022461,20,2040375,238,2040137,4,926,18.65774354189842
DG030,model.5.conv,23,15.883500099182129,20,2040137,238,2039899,4,927,18.66723283454741
DG030,model.5.conv,60,16.000030517578125,20,2039899,238,2039661,4,928,18.67672212719639
DG030,model.5.conv,4,16.068124771118164,20,2039661,238,2039423,4,929,18.686211419845378
DG030,model.5.conv,21,16.09259796142578,20,2039423,238,2039185,4,930,18.695700712494368
DG028,model.4.cv2.conv,3,16.169858932495117,20,2039185,693,2038492,6,931,18.723331299913482
DG030,model.5.conv,50,13.339598655700684,20,2038492,229,2038263,4,932,18.732461753764817
DG030,model.5.conv,14,14.424539566040039,20,2038263,229,2038034,4,933,18.741592207616154
DG030,model.5.conv,20,14.425857543945312,20,2038034,229,2037805,4,934,18.75072266146749
DG030,model.5.conv,2,14.56912612915039,20,2037805,229,2037576,4,935,18.759853115318826
DG030,model.5.conv,41,14.569742202758789,20,2037576,229,2037347,4,936,18.76898356917016
DG030,model.5.conv,15,14.723896026611328,20,2037347,229,2037118,4,937,18.778114023021498
DG030,model.5.conv,11,14.834247589111328,20,2037118,229,2036889,4,938,18.787244476872843
DG030,model.5.conv,20,14.919631958007812,20,2036889,229,2036660,4,939,18.79637493072418
DG030,model.5.conv,39,14.939947128295898,20,2036660,229,2036431,4,940,18.805505384575515
DG030,model.5.conv,10,15.060237884521484,20,2036431,229,2036202,4,941,18.814635838426852
DG030,model.5.conv,31,15.160636901855469,20,2036202,229,2035973,4,942,18.823766292278187
DG030,model.5.conv,33,15.234301567077637,20,2035973,229,2035744,4,943,18.832896746129524
DG030,model.5.conv,24,15.279232025146484,20,2035744,229,2035515,4,944,18.84202719998086
DG030,model.5.conv,29,15.32293701171875,20,2035515,229,2035286,4,945,18.851157653832196
DG030,model.5.conv,27,15.341058731079102,20,2035286,229,2035057,4,946,18.86028810768353
DG030,model.5.conv,9,15.405454635620117,20,2035057,229,2034828,4,947,18.86941856153488
DG030,model.5.conv,25,15.445947647094727,20,2034828,229,2034599,4,948,18.878549015386213
DG030,model.5.conv,0,15.562772750854492,20,2034599,229,2034370,4,949,18.88767946923755
DG030,model.5.conv,9,15.59762191772461,20,2034370,229,2034141,4,950,18.896809923088888
DG030,model.5.conv,16,15.607402801513672,20,2034141,229,2033912,4,951,18.905940376940222
DG030,model.5.conv,30,15.60898208618164,20,2033912,229,2033683,4,952,18.915070830791556
DG030,model.5.conv,26,15.627325057983398,20,2033683,229,2033454,4,953,18.924201284642894
DG030,model.5.conv,2,15.649219512939453,20,2033454,229,2033225,4,954,18.933331738494232
DG030,model.5.conv,7,15.657503128051758,20,2033225,229,2032996,4,955,18.942462192345566
DG030,model.5.conv,34,15.725618362426758,20,2032996,229,2032767,4,956,18.9515926461969
DG030,model.5.conv,30,15.764793395996094,20,2032767,229,2032538,4,957,18.96072310004825
DG030,model.5.conv,12,15.769767761230469,20,2032538,229,2032309,4,958,18.969853553899586
DG030,model.5.conv,11,15.772217750549316,20,2032309,229,2032080,4,959,18.97898400775092
DG030,model.5.conv,26,15.850227355957031,20,2032080,229,2031851,4,960,18.988114461602258
DG030,model.5.conv,4,15.936075210571289,20,2031851,229,2031622,4,961,18.997244915453592
DG028,model.4.cv2.conv,10,16.174720764160156,20,2031622,423,2031199,6,962,19.01411033894318
DG030,model.5.conv,20,14.064996719360352,20,2031199,220,2030979,4,963,19.022881953996862
DG030,model.5.conv,12,14.202354431152344,20,2030979,220,2030759,4,964,19.031653569050555
DG030,model.5.conv,21,14.25653076171875,20,2030759,220,2030539,4,965,19.040425184104237
DG030,model.5.conv,10,14.425457000732422,20,2030539,220,2030319,4,966,19.04919679915793
DG030,model.5.conv,15,14.541986465454102,20,2030319,220,2030099,4,967,19.05796841421161
DG030,model.5.conv,20,14.65665054321289,20,2030099,220,2029879,4,968,19.066740029265294
DG030,model.5.conv,10,14.84890365600586,20,2029879,220,2029659,4,969,19.075511644318986
DG030,model.5.conv,18,15.166759490966797,20,2029659,220,2029439,4,970,19.08428325937267
DG030,model.5.conv,15,15.268424987792969,20,2029439,220,2029219,4,971,19.09305487442635
DG030,model.5.conv,6,15.353628158569336,20,2029219,220,2028999,4,972,19.101826489480047
DG030,model.5.conv,18,15.474262237548828,20,2028999,220,2028779,4,973,19.11059810453373
DG030,model.5.conv,16,15.642438888549805,20,2028779,220,2028559,4,974,19.11936971958742
DG030,model.5.conv,14,15.893390655517578,20,2028559,220,2028339,4,975,19.128141334641104
DG030,model.5.conv,5,16.060157775878906,20,2028339,220,2028119,4,976,19.136912949694786
DG030,model.5.conv,0,16.181259155273438,20,2028119,220,2027899,4,977,19.14568456474848
DG026,model.22.m.0.1.ffn.0.conv,56,16.19803810119629,20,2027899,258,2027641,4,978,19.155971276947792
DG010,model.16.cv2.conv,4,16.221296310424805,20,2027641,581,2027060,14,979,19.179136314885035
DG015,model.17.conv,0,13.848102569580078,20,2027060,193,2026867,5,980,19.186831413545768
DG015,model.17.conv,2,13.865272521972656,20,2026867,193,2026674,5,981,19.1945265122065
DG015,model.17.conv,0,15.159185409545898,20,2026674,193,2026481,5,982,19.20222161086723
DG015,model.17.conv,1,15.347511291503906,20,2026481,193,2026288,5,983,19.209916709527963
DG016,model.19.cv2.conv,106,16.238845825195312,21,2026288,1784,2024504,14,984,19.281046533417857
DG030,model.5.conv,3,16.24187660217285,21,2024504,220,2024284,4,985,19.28981814847155
DG030,model.5.conv,3,16.24803924560547,21,2024284,220,2024064,4,986,19.298589763525232
DG028,model.4.cv2.conv,9,16.281261444091797,21,2024064,270,2023794,6,987,19.30935492745476
DG030,model.5.conv,7,14.302708625793457,20,2023794,211,2023583,4,988,19.317767703710786
DG030,model.5.conv,10,15.064586639404297,20,2023583,211,2023372,4,989,19.326180479966826
DG030,model.5.conv,9,15.415283203125,20,2023372,211,2023161,4,990,19.334593256222867
DG030,model.5.conv,5,15.803743362426758,20,2023161,211,2022950,4,991,19.343006032478893
DG030,model.5.conv,4,15.80800724029541,20,2022950,211,2022739,4,992,19.351418808734934
DG026,model.22.m.0.1.ffn.0.conv,173,16.284027099609375,21,2022739,258,2022481,4,993,19.361705520934258
DG010,model.16.cv2.conv,3,16.290136337280273,21,2022481,545,2021936,14,994,19.38343520368089
DG016,model.19.cv2.conv,116,16.290699005126953,21,2021936,1784,2020152,14,995,19.45456502757078
DG028,model.4.cv2.conv,8,16.310958862304688,21,2020152,225,2019927,6,996,19.46353599751205
DG030,model.5.conv,5,10.9599609375,16,2019927,202,2019725,4,997,19.471589934970435
DG030,model.5.conv,1,14.28818130493164,21,2019725,202,2019523,4,998,19.47964387242882
DG030,model.5.conv,3,15.094446182250977,21,2019523,202,2019321,4,999,19.487697809887205
DG030,model.5.conv,0,15.251203536987305,21,2019321,202,2019119,4,1000,19.49575174734559
DG030,model.5.conv,2,15.429313659667969,21,2019119,202,2018917,4,1001,19.503805684803975
DG030,model.5.conv,0,15.897972106933594,21,2018917,202,2018715,4,1002,19.511859622262364
DG028,model.4.cv2.conv,1,16.322006225585938,21,2018715,171,2018544,6,1003,19.51867755941773
DG038,model.8.m.0.cv1.conv,44,16.324527740478516,22,2018544,2566,2015978,15,1004,19.620986487725723
DG026,model.22.m.0.1.ffn.0.conv,230,16.32927894592285,22,2015978,258,2015720,4,1005,19.631273199925047
DG028,model.4.cv2.conv,0,16.33617401123047,22,2015720,171,2015549,6,1006,19.638091137080405
DG026,model.22.m.0.1.ffn.0.conv,56,16.344863891601562,22,2015549,258,2015291,4,1007,19.64837784927973
DG010,model.16.cv2.conv,5,16.36349868774414,22,2015291,545,2014746,14,1008,19.67010753202636
DG026,model.22.m.0.1.ffn.0.conv,89,16.363746643066406,22,2014746,258,2014488,4,1009,19.680394244225685
DG010,model.16.cv2.conv,3,16.390281677246094,22,2014488,545,2013943,14,1010,19.702123926972316
DG026,model.22.m.0.1.ffn.0.conv,73,16.419452667236328,22,2013943,258,2013685,4,1011,19.71241063917164
DG028,model.4.cv2.conv,4,16.428726196289062,22,2013685,171,2013514,6,1012,19.71922857632701
DG026,model.22.m.0.1.ffn.0.conv,209,16.480045318603516,22,2013514,258,2013256,4,1013,19.729515288526333
DG028,model.4.cv2.conv,3,16.482446670532227,22,2013256,171,2013085,6,1014,19.73633322568169
DG026,model.22.m.0.1.ffn.0.conv,191,16.496479034423828,22,2013085,258,2012827,4,1015,19.746619937881015
DG010,model.16.cv2.conv,2,16.517213821411133,22,2012827,545,2012282,14,1016,19.768349620627646
DG028,model.4.cv2.conv,2,16.54146385192871,22,2012282,171,2012111,6,1017,19.775167557783014
DG026,model.22.m.0.1.ffn.0.conv,40,16.552160263061523,22,2012111,258,2011853,4,1018,19.78545426998234
DG026,model.22.m.0.1.ffn.0.conv,104,16.55218505859375,22,2011853,258,2011595,4,1019,19.795740982181663
DG038,model.8.m.0.cv1.conv,10,16.57312774658203,22,2011595,2566,2009029,15,1020,19.898049910489657
DG026,model.22.m.0.1.ffn.0.conv,121,16.657333374023438,22,2009029,258,2008771,4,1021,19.90833662268898
DG010,model.16.cv2.conv,1,16.659547805786133,22,2008771,545,2008226,14,1022,19.930066305435613
DG026,model.22.m.0.1.ffn.0.conv,106,16.665184020996094,22,2008226,258,2007968,4,1023,19.940353017634937
DG026,model.22.m.0.1.ffn.0.conv,106,16.665672302246094,22,2007968,258,2007710,4,1024,19.95063972983425
DG028,model.4.cv2.conv,2,16.695636749267578,22,2007710,171,2007539,6,1025,19.95745766698962
DG028,model.4.cv2.conv,0,16.70811653137207,22,2007539,171,2007368,6,1026,19.964275604144987
DG026,model.22.m.0.1.ffn.0.conv,230,16.718692779541016,22,2007368,258,2007110,4,1027,19.97456231634431
DG026,model.22.m.0.1.ffn.0.conv,122,16.759456634521484,22,2007110,258,2006852,4,1028,19.98484902854363
DG026,model.22.m.0.1.ffn.0.conv,99,16.766878128051758,22,2006852,258,2006594,4,1029,19.995135740742953
DG026,model.22.m.0.1.ffn.0.conv,153,16.829177856445312,22,2006594,258,2006336,4,1030,20.005422452942277
DG026,model.22.m.0.1.ffn.0.conv,2,16.83509635925293,22,2006336,258,2006078,4,1031,20.015709165141605
DG026,model.22.m.0.1.ffn.0.conv,168,16.850690841674805,22,2006078,258,2005820,4,1032,20.02599587734093
DG026,model.22.m.0.1.ffn.0.conv,194,16.8665771484375,22,2005820,258,2005562,4,1033,20.036282589540242
DG016,model.19.cv2.conv,114,16.87924575805664,22,2005562,1784,2003778,14,1034,20.107412413430136
DG026,model.22.m.0.1.ffn.0.conv,22,16.880081176757812,22,2003778,258,2003520,4,1035,20.117699125629464
DG016,model.19.cv2.conv,36,16.937602996826172,22,2003520,1784,2001736,14,1036,20.188828949519355
DG026,model.22.m.0.1.ffn.0.conv,207,17.005596160888672,22,2001736,258,2001478,4,1037,20.19911566171868
DG026,model.22.m.0.1.ffn.0.conv,9,17.076786041259766,23,2001478,258,2001220,4,1038,20.209402373918007
DG010,model.16.cv2.conv,0,17.091320037841797,23,2001220,545,2000675,14,1039,20.231132056664634
DG016,model.19.cv2.conv,108,17.118497848510742,23,2000675,1784,1998891,14,1040,20.30226188055453
DG026,model.22.m.0.1.ffn.0.conv,40,17.126251220703125,23,1998891,258,1998633,4,1041,20.312548592753853
DG026,model.22.m.0.1.ffn.0.conv,170,17.14348602294922,23,1998633,258,1998375,4,1042,20.32283530495317
DG026,model.22.m.0.1.ffn.0.conv,9,17.203214645385742,23,1998375,258,1998117,4,1043,20.333122017152494
DG026,model.22.m.0.1.ffn.0.conv,142,17.213584899902344,23,1998117,258,1997859,4,1044,20.343408729351818
DG022,model.2.m.0.cv1.conv,7,17.242328643798828,24,1997859,290,1997569,4,1045,20.354971312831672
DG038,model.8.m.0.cv1.conv,5,17.273117065429688,24,1997569,2566,1995003,15,1046,20.457280241139674
DG026,model.22.m.0.1.ffn.0.conv,134,17.350658416748047,24,1995003,258,1994745,4,1047,20.467566953339002
DG026,model.22.m.0.1.ffn.0.conv,144,17.352691650390625,24,1994745,258,1994487,4,1048,20.477853665538316
DG022,model.2.m.0.cv1.conv,5,17.357023239135742,24,1994487,290,1994197,4,1049,20.489416249018177
DG026,model.22.m.0.1.ffn.0.conv,90,17.375701904296875,24,1994197,258,1993939,4,1050,20.4997029612175
DG026,model.22.m.0.1.ffn.0.conv,206,17.379989624023438,24,1993939,258,1993681,4,1051,20.50998967341683
DG026,model.22.m.0.1.ffn.0.conv,210,17.38616943359375,24,1993681,258,1993423,4,1052,20.520276385616143
DG026,model.22.m.0.1.ffn.0.conv,102,17.408361434936523,24,1993423,258,1993165,4,1053,20.530563097815467
DG026,model.22.m.0.1.ffn.0.conv,20,17.427431106567383,24,1993165,258,1992907,4,1054,20.540849810014794
DG016,model.19.cv2.conv,56,17.499675750732422,24,1992907,1784,1991123,14,1055,20.61197963390469
DG026,model.22.m.0.1.ffn.0.conv,45,17.55276870727539,24,1991123,258,1990865,4,1056,20.622266346104013
DG026,model.22.m.0.1.ffn.0.conv,61,17.59403419494629,24,1990865,258,1990607,4,1057,20.632553058303326
DG022,model.2.m.0.cv1.conv,4,17.59486961364746,24,1990607,290,1990317,4,1058,20.644115641783188
DG026,model.22.m.0.1.ffn.0.conv,3,17.611719131469727,24,1990317,258,1990059,4,1059,20.654402353982515
DG026,model.22.m.0.1.ffn.0.conv,18,17.6143741607666,24,1990059,258,1989801,4,1060,20.66468906618184
DG038,model.8.m.0.cv1.conv,3,17.61948585510254,24,1989801,2566,1987235,15,1061,20.766997994489834
DG026,model.22.m.0.1.ffn.0.conv,128,17.630327224731445,24,1987235,258,1986977,4,1062,20.77728470668916
DG026,model.22.m.0.1.ffn.0.conv,116,17.657684326171875,24,1986977,258,1986719,4,1063,20.787571418888472
DG026,model.22.m.0.1.ffn.0.conv,143,17.690345764160156,24,1986719,258,1986461,4,1064,20.7978581310878
DG026,model.22.m.0.1.ffn.0.conv,113,17.705730438232422,24,1986461,258,1986203,4,1065,20.808144843287124
DG026,model.22.m.0.1.ffn.0.conv,83,17.722000122070312,24,1986203,258,1985945,4,1066,20.81843155548645
DG026,model.22.m.0.1.ffn.0.conv,41,17.722410202026367,24,1985945,258,1985687,4,1067,20.828718267685765
DG026,model.22.m.0.1.ffn.0.conv,3,17.765689849853516,24,1985687,258,1985429,4,1068,20.83900497988509
DG026,model.22.m.0.1.ffn.0.conv,87,17.78117561340332,24,1985429,258,1985171,4,1069,20.849291692084414
DG026,model.22.m.0.1.ffn.0.conv,43,17.800830841064453,24,1985171,258,1984913,4,1070,20.85957840428374
DG026,model.22.m.0.1.ffn.0.conv,133,17.818893432617188,24,1984913,258,1984655,4,1071,20.869865116483066
DG026,model.22.m.0.1.ffn.0.conv,189,17.83386993408203,24,1984655,258,1984397,4,1072,20.88015182868238
DG026,model.22.m.0.1.ffn.0.conv,109,17.864229202270508,24,1984397,258,1984139,4,1073,20.890438540881707
DG016,model.19.cv2.conv,102,17.87798309326172,24,1984139,1784,1982355,14,1074,20.961568364771598
DG026,model.22.m.0.1.ffn.0.conv,145,17.878564834594727,24,1982355,258,1982097,4,1075,20.971855076970925
DG026,model.22.m.0.1.ffn.0.conv,159,17.891204833984375,24,1982097,258,1981839,4,1076,20.98214178917025
DG026,model.22.m.0.1.ffn.0.conv,74,17.897769927978516,24,1981839,258,1981581,4,1077,20.992428501369563
DG026,model.22.m.0.1.ffn.0.conv,38,17.908889770507812,24,1981581,258,1981323,4,1078,21.00271521356889
DG026,model.22.m.0.1.ffn.0.conv,156,17.941890716552734,24,1981323,258,1981065,4,1079,21.013001925768215
DG026,model.22.m.0.1.ffn.0.conv,125,17.95580291748047,24,1981065,258,1980807,4,1080,21.02328863796754
DG022,model.2.m.0.cv1.conv,1,17.98080825805664,24,1980807,290,1980517,4,1081,21.034851221447393
DG026,model.22.m.0.1.ffn.0.conv,167,17.984886169433594,24,1980517,258,1980259,4,1082,21.045137933646718
DG026,model.22.m.0.1.ffn.0.conv,82,17.989028930664062,24,1980259,258,1980001,4,1083,21.055424645846045
DG026,model.22.m.0.1.ffn.0.conv,117,18.001052856445312,24,1980001,258,1979743,4,1084,21.06571135804537
DG016,model.19.cv2.conv,97,18.02212905883789,24,1979743,1784,1977959,14,1085,21.13684118193526
DG026,model.22.m.0.1.ffn.0.conv,184,18.049165725708008,24,1977959,258,1977701,4,1086,21.147127894134577
DG026,model.22.m.0.1.ffn.0.conv,145,18.113367080688477,24,1977701,258,1977443,4,1087,21.1574146063339
DG026,model.22.m.0.1.ffn.0.conv,1,18.125869750976562,24,1977443,258,1977185,4,1088,21.167701318533226
DG004,model.10.m.0.ffn.0.conv,113,18.12795066833496,24,1977185,258,1976927,4,1089,21.177988030732553
DG026,model.22.m.0.1.ffn.0.conv,153,18.135028839111328,24,1976927,258,1976669,4,1090,21.188274742931867
